	proteinID	n_peptides	protein_log2_fc_position_aware	protein_se	protein_z	protein_pval	position_intercept	position_intercept_se	position_slope	position_slope_se	position_pval	mean_relative_position	median_relative_position	n_term_fc	c_term_fc	delta_c_minus_n	model_type	protein_fdr	position_fdr	direction	position_trend	abs_log2_fc
292	A0A8I5ZM93	9	0.613033968452477	0.1881499455153013	3.258220281560603	0.0011211334224825726	0.7694233207518087	0.4340095290779601	-0.30649328060918374	0.748339410020717	0.6821254190474975	0.5191919191919192	0.4595959595959596	0.9452881322241694	0.43913783146990865	-0.5061503007542607	weighted_position_regression	0.0031988653283120502	0.837381571694138	Higher in OPP	Stronger toward N-terminus	0.613033968452477
293	Q5M9H7	7	0.6691760234572746	0.20547081445073948	3.256793551172232	0.0011267835294152136	1.2468466372377784	0.35457926358490816	-1.3061404183550829	0.722943435022581	0.07080938831119472	0.41019417475728154	0.35436893203883496	0.8409069996132008	0.226716621126279	-0.6141903784869218	weighted_position_regression	0.003204051124459587	0.1952759584734274	Higher in OPP	Stronger toward N-terminus	0.6691760234572746
294	A0A8L2Q3C5	4	-0.8339455318348997	0.2589451519810185	-3.220548928817291	0.0012794535021116839	-1.5457979941535425	0.5019313507738522	2.423938125542191	1.434790952613277	0.09114249532691313	0.3000139120756817	0.2881190873678353	-1.1968585740123456			weighted_position_regression	0.003625841111069043	0.2274481375919384	Higher in DMSO	Stronger toward C-terminus	0.8339455318348997
295	G3V9N8	8	-0.6281757249982094	0.19547010281808108	-3.2136665195435854	0.001310517828542003	-0.14032853748755383	0.1882357258931086	-0.8388582035523043	0.27865286820225454	0.002608988836904581	0.5553213909378293	0.595100105374078	-0.2924064405516462	-0.8883379192938967	-0.5959314787422505	weighted_position_regression	0.003701327380611873	0.013981504279821984	Higher in DMSO	Stronger toward N-terminus	0.6281757249982094
296	P17764	11	0.5288730336089235	0.1654071005843535	3.19740223811741	0.0013867140755232685	0.08830208072640956	0.2664491959101839	0.9882380241823303	0.5171606413293305	0.05601848821661524	0.4593696397941681	0.4563679245283019	0.33607600227174483	1.1153526085959786	0.7792766063242338	weighted_position_regression	0.003903343323695126	0.16094326896008945	Higher in OPP	Stronger toward C-terminus	0.5288730336089235
297	P68370	35	0.5072180944787686	0.1587131335590798	3.1958167739783203	0.0013943562785924918	1.1115368785468585	0.6140048698814357	-1.1101518067940135	0.9987141800448082	0.2663183025069944	0.5246753246753246	0.524390243902439	0.6225608984410078	-0.05009226918274698	-0.6726531676237548	weighted_position_regression	0.003911684056722561	0.47388008263698655	Higher in OPP	Stronger toward N-terminus	0.5072180944787686
299	A0A8L2QE16	5	0.8884603230459868	0.27943279540244964	3.179513420271206	0.0014752253814033164	2.7321483701030185	0.912307187942817	-2.442619252012288	1.1995624131732778	0.04172439702075539	0.7769516728624535	0.7713754646840149		0.8371027772959		weighted_position_regression	0.004097303717120174	0.1291910959605611	Higher in OPP	Stronger toward N-terminus	0.8884603230459868
300	A0A8I5Y591	5	-0.7605554871273074	0.23919366571030706	-3.1796639968235345	0.001474459104677469	-2.294312672319245	2.3860842305259804	3.5418518358346014	5.443397377906147	0.5152599523319157	0.425	0.448943661971831	-0.8667533545297772			weighted_position_regression	0.004097303717120174	0.7179288669158026	Higher in DMSO	Stronger toward C-terminus	0.7605554871273074
302	A0A8I6A993	6	0.6775148509782956	0.21368722638110846	3.170591253638888	0.0015212904157579628	1.5552535013566164	0.4904283400553526	-1.9912245282819545	1.0122356660032326	0.049165335373359195	0.44189991518235794	0.4475190839694656	1.016263501628812	0.218942379887892	-0.79732112174092	weighted_position_regression	0.004197355734566525	0.14679364418617244	Higher in OPP	Stronger toward N-terminus	0.6775148509782956
303	Q2I6B4	11	-0.5805478334571429	0.18475197127110426	-3.142309278017118	0.0016762087616766998	-0.4438914872038953	0.3817376112673121	-0.5007185761931074	1.1712086903283032	0.6689984841433869	0.3064012910166756	0.25443786982248523	-0.4147175917716472	-0.7589801874118294	-0.3442625956401822	weighted_position_regression	0.004609574094610924	0.829580946330324	Higher in DMSO	Stronger toward N-terminus	0.5805478334571429
304	P70580	5	-0.7957833383858196	0.2536634625497743	-3.137161853688998	0.001705919259720064	-2.0594960526298984	1.1438957882207728	2.486276647318473	2.2083961060574535	0.26023785528974874	0.5051282051282051	0.47435897435897434				weighted_position_regression	0.0046606160167515474	0.46720436540304594	Higher in DMSO	Stronger toward C-terminus	0.7957833383858196
305	A0A8I6AFP1	6	0.725581070965333	0.23127704059338736	3.137281024972086	0.0017052259709806619	0.9217642257140558	0.2002372286953896	-0.38056991649933003	0.3237757051283278	0.2398298416711684	0.5281923714759537	0.667910447761194	0.8758208211352164	0.601901032811615	-0.2739197883236014	weighted_position_regression	0.0046606160167515474	0.4475396152613767	Higher in OPP	Stronger toward N-terminus	0.725581070965333
306	A0A0G2JWB2	4	0.8331781661427985	0.26578953421066753	3.13472902015176	0.0017201292584965112	0.9759992166606142	0.6423215423905241	-0.27018078130696227	1.0816738323142578	0.8027572788856842	0.538623595505618	0.4606741573033708	0.4432468718014029	0.5904656098285628	0.1472187380271599	weighted_position_regression	0.004684130488935125	0.9020229639091828	Higher in OPP	Stronger toward N-terminus	0.8331781661427985
307	P05370	11	0.5113198771807065	0.16319846612469244	3.1331169300943706	0.0017296052347843692	0.966046287272919	0.28967833426187295	-0.9196360585689264	0.4739549240378365	0.052337778124712867	0.4874669020300088	0.3320388349514563	0.6953944136662583	0.0802924365981924	-0.6151019770680659	weighted_position_regression	0.004694642780129002	0.1535241491658244	Higher in OPP	Stronger toward N-terminus	0.5113198771807065
308	P04905	8	0.6752448316328892	0.21577608079229066	3.129377589737994	0.0017517704366431977	0.6982517207122643	0.4275422795042359	-0.05095946620982249	0.7813096601074577	0.9479963404921019	0.38818807339449535	0.3084862385321101	0.6479253051905847	0.9310672945642703	0.2831419893736856	weighted_position_regression	0.004739417750918165	0.9739348896091544	Higher in OPP	Stronger toward N-terminus	0.6752448316328892
309	D4A857	5	-0.7779287057223898	0.24876528455452568	-3.1271594310896678	0.00176504183479913	-0.586303788761517	0.4769099812215998	-0.35760973490390374	0.7382795272591794	0.6281143859696257	0.509702209414025	0.6037463976945245	-0.7317318231480624	-1.1622256289566044	-0.430493805808542	weighted_position_regression	0.00475991927061959	0.8040199458162813	Higher in DMSO	Stronger toward N-terminus	0.7779287057223898
311	A0A8I5ZZX4	7	0.6389896498026686	0.20693884586993463	3.0878187568721964	0.0020163140228141377	1.8138581744798483	0.1554005599770059	-2.182886249553627	0.2494315783260275	2.1064166305351642e-18	0.5559299191374664	0.7634770889487871	1.6325373175774365	0.07780262994889608	-1.5547346876285404	weighted_position_regression	0.005402687573950702	8.004383196033625e-17	Higher in OPP	Stronger toward N-terminus	0.6389896498026686
312	A0A8I6AG33	3	-0.9772774750568132	0.31854025370223404	-3.067987369566031	0.002155057264095206	4.149090549895195	1.520608569878796	-5.434598173444592	1.6087381070210707	0.0007296874067670001	0.9490636704119849	0.9848314606741573		-0.9772774750568134		weighted_position_regression	0.005755999593557803	0.0047288269151721865	Higher in DMSO	Stronger toward N-terminus	0.9772774750568132
314	A0A8I5ZJB2	3	-0.9582304401129207	0.31361173216275434	-3.0554674517585654	0.00224709991355251	-1.325524294947837	0.5470951609497061	0.9587625712010408	1.2878056581090724	0.4565781461325671	0.38581424936386766	0.4890267175572519	-1.1652710182694612			weighted_position_regression	0.005963731834063169	0.6673065212706749	Higher in DMSO	Stronger toward C-terminus	0.9582304401129207
315	G3V913	7	0.7249414129200152	0.23776760981403042	3.0489494068894714	0.0022964315191834226	1.2011184159328927	0.3611365609252096	-1.0801522370431178	0.6358668987919928	0.08937420078320396	0.4459084604715673	0.42961165048543687	1.1809374957808203	0.2643411015850772	-0.9165963941957431	weighted_position_regression	0.0060753694621434855	0.2258676049931742	Higher in OPP	Stronger toward N-terminus	0.7249414129200152
317	P36970	3	0.9031955082289802	0.29763397849162576	3.0345846694193637	0.0024086713507859773	2.090994425532285	0.6127592449545735	-3.5490139379749825	1.8180250689527961	0.05092325149682323	0.33248730964467005	0.3350253807106599	1.1436053463549527			weighted_position_regression	0.006332230343575714	0.14990083891318387	Higher in OPP	Stronger toward N-terminus	0.9031955082289802
321	A0JPJ7	4	0.8272264875790418	0.274990341875366	3.008201967885716	0.0026279842372650955	2.6466873638957975	0.3358262607012439	-2.868698555278696	0.49118635836784263	5.209234611923744e-09	0.615530303030303	0.6363636363636364	1.8953759946720048	0.16984466746274315	-1.7255313272092616	weighted_position_regression	0.006822965286812484	9.677600301262777e-08	Higher in OPP	Stronger toward N-terminus	0.8272264875790418
322	P63086	7	0.6477057515551339	0.2156728880880408	3.0031857842545837	0.002671692795473854	0.9148843833464865	0.6631781626423909	-0.8941251076645753	1.7228080970862008	0.6037657178391039	0.3096568236233041	0.23044692737430167	0.7851524755483763	-0.2276080139996317	-1.012760489548008	weighted_position_regression	0.006914969588285269	0.7862120562515434	Higher in OPP	Stronger toward N-terminus	0.6477057515551339
324	B0BN63	6	0.6670252611474583	0.22288213640583046	2.992726433368885	0.0027649747168843066	0.9957213708540257	0.4579426459497821	-0.6307964740103325	0.7618809082148363	0.4077009160461771	0.540680473372781	0.5465976331360947	0.7394694178924179	0.4533824018270012	-0.28608701606541675	weighted_position_regression	0.0071123657332777855	0.6208341818116649	Higher in OPP	Stronger toward N-terminus	0.6670252611474583
325	A0A8I5ZY58	9	-0.5640621100412994	0.18854468887250553	-2.991662684397967	0.0027746265667770486	-0.24144974055655122	0.5973668359044887	-0.6692526148974396	1.1340800282283734	0.5551046986649386	0.4910130718954249	0.4950980392156863	-0.08508982154048693	0.055757658704393025	0.14084748024487995	weighted_position_regression	0.007115300030139916	0.7525080731009233	Higher in DMSO	Stronger toward N-terminus	0.5640621100412994
326	A0A8J8XIU8	4	-0.9953592409054877	0.3330508272887403	-2.9886106244154598	0.0028024902779984445	-0.8417669495795128	0.41742482796934255	-0.21361249512926103	0.5400807619574591	0.6924595030796055	0.6909650924024641	0.7053388090349075		-1.0695297425071553		weighted_position_regression	0.007164776368216206	0.8453374054634557	Higher in DMSO	Stronger toward N-terminus	0.9953592409054877
327	A0A8I5Y7L4	6	0.646930961665739	0.21713557009499845	2.9793873080430897	0.002888254480070514	1.9290384980804554	0.48369891364589723	-4.105119771070597	1.3910005884766194	0.0031654273681405685	0.3075691862866584	0.3677199504337051	1.1726957946265564			weighted_position_regression	0.007361526662618749	0.016436629066866555	Higher in OPP	Stronger toward N-terminus	0.646930961665739
328	A0A8I5ZT81	9	0.68123422131019	0.22872699907414581	2.978372575462139	0.0028978349488238387	0.2581942425980428	1.4283461572485159	1.2470444196761357	4.008088348478463	0.7557002986835792	0.2983364720652857	0.3093220338983051	0.05641692332746907			weighted_position_regression	0.007363495493059966	0.8726042122920887	Higher in OPP	Stronger toward C-terminus	0.68123422131019
329	A0A8L2Q996	4	0.7954659122023332	0.2683646606212022	2.9641231835854	0.003035467492067482	1.5496728660953867	0.5167361057486203	-1.9595642914129325	1.2653719518727569	0.12147614060654778	0.38092672413793105	0.3620689655172414	1.4938794285715744			weighted_position_regression	0.007668715012279144	0.277470091658672	Higher in OPP	Stronger toward N-terminus	0.7954659122023332
331	P19945	8	0.5831517680291551	0.19748593016102908	2.952877541978084	0.0031482682682598883	0.3133481930746921	0.2255002600928917	1.0307737198747204	0.7498493668315518	0.16924275592269378	0.27129337539432175	0.25236593059936907	0.45038069837296946			weighted_position_regression	0.007927567085136344	0.3572902625034647	Higher in OPP	Stronger toward C-terminus	0.5831517680291551
332	A0A8I6GM04	3	0.9681261379832065	0.32809275788434644	2.950769606211404	0.003169832657482843	2.385807712607529	0.5067054708860863	-3.3011766257987425	0.9605884901294034	0.0005890236068236636	0.419604205318491	0.32792207792207795	1.7736391978384969	-0.40860995687453183	-2.1822491547130287	weighted_position_regression	0.00795789820317014	0.00410353112753819	Higher in OPP	Stronger toward N-terminus	0.9681261379832065
333	D3ZE72	3	0.8852639906699797	0.3001134035580647	2.9497649227742757	0.0031801579687811047	0.5059021171268843	0.2218495242225983	1.5164576207512113	0.7632733349032046	0.04694657499820828	0.26036682615629986	0.3229665071770335	0.7391673117166174			weighted_position_regression	0.007959916352997016	0.14117747013849682	Higher in OPP	Stronger toward C-terminus	0.8852639906699797
334	P14604	3	-0.8885582217001012	0.30296067668529253	-2.9329160187449403	0.003357947094114576	-1.1234709629786799	2.071325963039712	0.39835356416437084	3.357369266434908	0.9055522494934791	0.5942528735632183	0.5793103448275863		-0.4138868126710448		weighted_position_regression	0.008379832151282941	0.9518233780643991	Higher in DMSO	Stronger toward C-terminus	0.8885582217001012
336	Q4G079	6	0.6783581349794311	0.2332901320874092	2.9077875215281876	0.0036399556201418075	0.8755007069052884	0.6129323984789438	-0.3921388900372755	1.0951463196559679	0.7202910334249517	0.4696261682242991	0.43847352024922115	0.3774609427187952	-0.10448089059382681	-0.481941833312622	weighted_position_regression	0.009029682191212317	0.8577824842496576	Higher in OPP	Stronger toward N-terminus	0.6783581349794311
337	P62832	4	0.8012995068869895	0.27596533585355776	2.9036237627765056	0.003688711454820546	0.691072541394166	0.2837207387611839	0.2808037893092317	0.5866400565007763	0.6321773003348268	0.37142857142857144	0.23214285714285715	0.7662884501424552	0.8938855695459189	0.12759711940346374	weighted_position_regression	0.009123558509556144	0.8044143425873899	Higher in OPP	Stronger toward C-terminus	0.8012995068869895
339	P80254	4	0.7659430618747897	0.2646172978834945	2.894531340169676	0.003797250014006614	1.0302977982293517	0.40196367243134346	-0.6399356239662678	0.7621162731407995	0.4010864827075713	0.41419491525423724	0.3495762711864407	1.082215685991964	0.786190555001177	-0.2960251309907871	weighted_position_regression	0.009336767681498616	0.6153656422896191	Higher in OPP	Stronger toward N-terminus	0.7659430618747897
340	A0A8I6A052	4	0.8016618534661567	0.2770757530729689	2.8932948645818035	0.003812232215641905	1.2117709400493992	0.3845215612187209	-1.0632963334540506	0.9626001916989028	0.2693292755387039	0.3880187144019528	0.4422294548413344	0.9751418098245459			weighted_position_regression	0.0093461176899608	0.4770323609117722	Higher in OPP	Stronger toward N-terminus	0.8016618534661567
341	F1LM55	7	0.5984777673229157	0.2078769325290177	2.8790003779730284	0.003989378560005536	1.6506185311041057	0.4338232169968642	-2.204441339076265	0.7730936478086265	0.0043519718074158135	0.48644251626898055	0.44577006507592193	1.2033217954439888	-0.35526541838999703	-1.5585872138339858	weighted_position_regression	0.00975181425779131	0.021656240660712023	Higher in OPP	Stronger toward N-terminus	0.5984777673229157
344	P07895	4	0.8599237051376404	0.3021284504744207	2.8462188972516	0.004424177103355831	0.06048360479605356	0.19653674444874147	1.4479543767817302	0.3180082402071794	5.283658489443275e-06	0.5281531531531531	0.44707207207207206	0.5959949930734503	1.4394977001502909	0.8435027070768406	weighted_position_regression	0.010720614662044855	5.812024338387602e-05	Higher in OPP	Stronger toward C-terminus	0.8599237051376404
345	A0A8I6APR0	7	0.5757339076404322	0.20238640409091685	2.844726206913576	0.004444961190456501	0.6816393736618317	0.49305384435252	-0.1800533510072563	0.7899875831896049	0.8197090432530549	0.5779370571758115	0.5490196078431373		0.6994024634719713		weighted_position_regression	0.010739848425496055	0.9075866095684887	Higher in OPP	Stronger toward N-terminus	0.5757339076404322
346	A0A0G2K1N1	4	-0.7466019460640516	0.26292353172157074	-2.8396162989879654	0.004516782720820311	-0.09680097023418494	2.5687555332136807	-0.8027134105873585	3.147851742295597	0.798720347187771	0.8125415282392026	0.827906976744186		-0.6793231050757538		weighted_position_regression	0.010881931857653545	0.9011203916990237	Higher in DMSO	Stronger toward N-terminus	0.7466019460640516
347	P24155	9	-0.5359351480443921	0.18883663044593732	-2.8380889172761785	0.004538453776209332	-0.33305037775008395	0.2408097445467941	-0.45734930886228603	0.48458785070202187	0.3452768227587344	0.408377810124535	0.4279475982532751	-0.3914659513327433	-0.5045524406157256	-0.11308648928298226	weighted_position_regression	0.010902722289974142	0.5604882016044699	Higher in DMSO	Stronger toward N-terminus	0.5359351480443921
348	B2RZ37	5	0.682537292203588	0.2416343761640329	2.824669664304094	0.004732938319990388	1.4576245818772975	0.3632224686980822	-1.4797441718000237	0.548017816446974	0.006930294895798467	0.5804232804232805	0.8068783068783069	1.3043881341507062	0.1524497759669025	-1.1519383581838036	weighted_position_regression	0.011301434765693895	0.0306546377401456	Higher in OPP	Stronger toward N-terminus	0.682537292203588
349	G3V7Q6	10	0.5087881156884314	0.18007267176367003	2.8254599140738703	0.004721279507194398	1.516444119228516	0.5196720821736897	-1.6288235145292522	0.7825169450366328	0.03738647058853114	0.6125475285171103	0.6045627376425855	0.8985831097198265	0.08934658924719896	-0.8092365204726275	weighted_position_regression	0.011301434765693895	0.12021188235389242	Higher in OPP	Stronger toward N-terminus	0.5087881156884314
351	A0A8I6ADR4	4	0.8036854832191234	0.284917917700328	2.8207614659897473	0.004790981270265464	0.8524022804094337	0.876810148693182	-0.17714883946260598	2.97755695252427	0.9525580916466554	0.2926767676767677	0.305050505050505	0.6713260708431436			weighted_position_regression	0.011378580516880479	0.976629141384119	Higher in OPP	Stronger toward N-terminus	0.8036854832191234
352	D3ZTX1	5	0.6985908600619309	0.24869331300373068	2.8090456137493787	0.004968860595362399	1.641528363701946	0.40931035102810537	-1.900491759305459	0.7695020269813806	0.013520056744323225	0.5120466321243524	0.5958549222797928	1.0068894603343033	0.15594052049083018	-0.8509489398434731	weighted_position_regression	0.011767613194682622	0.05307765094924861	Higher in OPP	Stronger toward N-terminus	0.6985908600619309
354	A0A8I6A745	7	0.5882015979092712	0.20974627356413403	2.804348262852055	0.005041841301637107	1.703681663136478	0.7369792706015756	-2.5300015034781027	1.5104435058239685	0.09393311048985092	0.4574664817383264	0.3786407766990291	1.2664927302659135	-0.7210104525376515	-1.987503182803565	weighted_position_regression	0.011873181206108792	0.23133013594627772	Higher in OPP	Stronger toward N-terminus	0.5882015979092712
355	M0RD75	4	0.8928737112234031	0.3185938947210014	2.8025449514822283	0.005070115029823868	1.0539830815280886	0.887666725614436	-0.6444142303086706	2.6721615294504564	0.8094323423678338	0.3173076923076923	0.32388663967611336	1.1379819032101626			weighted_position_regression	0.011906225182395376	0.9047853449334575	Higher in OPP	Stronger toward N-terminus	0.8928737112234031
356	A0A0G2JT48	9	0.5779599377740822	0.20700654949712013	2.791988655325723	0.005238519273806104	0.5761143847306301	0.8806075645271565	0.0035494601749753146	1.50191426147592	0.99811436850345	0.49273504273504265	0.48653846153846153	0.2924596371647528	-0.2708514010652427	-0.5633110382299955	weighted_position_regression	0.012267232809249028	0.9998830890785573	Higher in OPP	Stronger toward C-terminus	0.5779599377740822
357	M0RDU8	3	1.222406717461043	0.4419113853405021	2.766180637140979	0.005671710815690174	-4.113731669492584	14.603811846758097	9.386893585585721	25.663703840447955	0.7145401784926947	0.5433333333333333	0.5728571428571428				weighted_position_regression	0.013244553748371468	0.8566557785540595	Higher in OPP	Stronger toward C-terminus	1.222406717461043
359	D4A9D8	5	0.8355303713289063	0.30314649162968094	2.7561934391428724	0.005847840153470534	1.3885139826440451	0.38711205273127186	-1.6625063659614587	1.1066727703372092	0.13303087744182435	0.3745341614906833	0.3795031055900621	1.030040080692655			weighted_position_regression	0.013579984356392684	0.2965701694436404	Higher in OPP	Stronger toward N-terminus	0.8355303713289063
361	A0A0G2JSV3	5	0.7453267896449792	0.2711266380848115	2.7489987516897267	0.005977761388033168	0.13251642096782631	0.5482396311933087	1.2406435326771768	0.9387750947146081	0.18631615911439425	0.4289308176100629	0.5833333333333334	0.2877231744420221	1.627865909345239	1.340142734903217	weighted_position_regression	0.013804995912695383	0.37990319273081363	Higher in OPP	Stronger toward C-terminus	0.7453267896449792
362	A0A8I6A673	4	-0.7654969728917316	0.2786406066849486	-2.747255620776258	0.0060096275952009675	0.17689305844363967	0.27466387364975303	-1.5958384870684628	0.3962314775746807	5.6363261805000804e-05	0.5537280701754386	0.5367324561403509	-0.11536503726935157	-1.2996269314532858	-1.1842618941839342	weighted_position_regression	0.013840354461674954	0.0005012732645636242	Higher in DMSO	Stronger toward N-terminus	0.7654969728917316
363	A0A0H2UHQ1	9	0.5037375656596752	0.1838846055623277	2.739422172504448	0.006154728481207761	-0.19685691270027703	0.6494495249674118	1.295277968071495	1.0756220965465098	0.22850731423585469	0.517636684303351	0.6005291005291006	-0.21117903643046235	0.745845292315249	0.9570243287457113	weighted_position_regression	0.01413558519310354	0.437862933034178	Higher in OPP	Stronger toward C-terminus	0.5037375656596752
365	A0A8I6AP99	4	0.7887094034541214	0.2887025397613467	2.731910166450565	0.00629683075323322	0.4237492932316423	1.3154436153988769	1.7565596499460148	5.324602226053743	0.7414793018363977	0.21788747346072188	0.16560509554140126	0.787113126012195			weighted_position_regression	0.014382924889898832	0.8724280030126483	Higher in OPP	Stronger toward C-terminus	0.7887094034541214
366	A0A8I6B6B8	3	0.8048475973335781	0.2963604220458155	2.715772881471851	0.006612126061135405	0.8621935096816897	0.004359710221949329	-0.22642024957377088	0.01542744360357923	9.123133949258016e-49	0.25161812297734626	0.3106796116504854	0.8175475091764193			weighted_position_regression	0.015061954733267572	5.866876908907462e-47	Higher in OPP	Stronger toward N-terminus	0.8048475973335781
368	A0A8L2QJ86	3	-0.8519430824550717	0.3167841742283686	-2.689348622071344	0.007159160909764015	-3.100653411271612	1.1807148344035054	5.98680548823916	2.899526912050673	0.03894642276143688	0.3807531380753138	0.4361924686192469	-2.2725976324742696			weighted_position_regression	0.016219670787432836	0.12421067737274877	Higher in DMSO	Stronger toward C-terminus	0.8519430824550717
369	B2GV73	6	-0.6062755835579322	0.2261650336619652	-2.6806777941814586	0.0073473222314592405	-0.45166448956063787	0.44552203989223277	-0.3003058752224352	0.7107187220280937	0.6726321567737537	0.4878277153558052	0.5	-0.533606622503812	-0.6686201074324402	-0.1350134849286282	weighted_position_regression	0.016600976717567367	0.8306063265330251	Higher in DMSO	Stronger toward N-terminus	0.6062755835579322
370	D4A8H8	3	-0.8485970728589051	0.3173375237670726	-2.674115127594491	0.007492672446084654	-0.3860586199735207	0.09778277212097462	-1.039448648303575	0.1897626601914927	4.310730308281663e-08	0.45716945996275604	0.5750199521149242	-0.5030179879677696	-1.164235275815443	-0.6612172878476734	weighted_position_regression	0.016883757856945472	6.93032795716052e-07	Higher in DMSO	Stronger toward N-terminus	0.8485970728589051
371	P24329	7	0.5878029719621537	0.22119845080473677	2.6573557356468	0.007875628983919629	1.0334081868158116	0.3172511024399417	-1.1674420301716981	0.6644509544808724	0.07891737229836926	0.3917748917748917	0.4898989898989899	1.0129285706894429	0.5004321800971638	-0.512496390592279	weighted_position_regression	0.01769899416816347	0.20812278625058897	Higher in OPP	Stronger toward N-terminus	0.5878029719621537
372	A0A0G2K079	3	0.8518356333982722	0.3209108540504427	2.6544307325434855	0.007944234791558225	3.7637475908702758	0.18006349973509725	-4.098289357543636	0.2503129207720773	2.997986466219575e-60	0.6879600420609885	0.6553627760252366		0.3151215308090336		weighted_position_regression	0.01780530907705811	2.2784697143268772e-58	Higher in OPP	Stronger toward N-terminus	0.8518356333982722
373	D4AEH9	8	-0.5186801088412724	0.19597824015473336	-2.6466209127694573	0.008130043474462282	-0.28147626406629445	0.36122407716985566	-1.0750509678220326	1.247533231185942	0.3888298670305155	0.25004079634464754	0.2116514360313316	-0.5495190571344638			weighted_position_regression	0.018173038354680395	0.6019662385879831	Higher in DMSO	Stronger toward N-terminus	0.5186801088412724
374	O35263	4	0.7952114928055348	0.3008647075089312	2.6430866530994797	0.008215400702176905	0.46712983974474676	2.2574923181623547	0.48210432586806634	3.24030232287375	0.8817242747157522	0.6788793103448276	0.6357758620689655		1.2605828235814422		weighted_position_regression	0.018314866632053048	0.9378136051684083	Higher in OPP	Stronger toward C-terminus	0.7952114928055348
375	A0A1W2Q6A2	6	0.6040401804812521	0.22863858709358065	2.641899550551462	0.008244250266330959	2.1870738710256616	0.28786578289925663	-2.4482881531264633	0.39916784890711376	8.597704865002156e-10	0.6300914380714878	0.7749376558603491	1.7991504877789097	0.08892310595521763	-1.7102273818236922	weighted_position_regression	0.01833030112407628	1.9426165586869737e-08	Higher in OPP	Stronger toward N-terminus	0.6040401804812521
377	Q561S0	3	0.8390323105609421	0.31964634481036097	2.624876912197201	0.008668029615227132	1.465510463744322	1.5212928735399371	-1.3533237678664871	2.894197514441906	0.6400714038259834	0.45962441314553987	0.423943661971831	0.6633155651379887	0.038551077685266215	-0.6247644874527225	weighted_position_regression	0.019170562852724556	0.8063413242041707	Higher in OPP	Stronger toward N-terminus	0.8390323105609421
378	A0A8I6GKZ4	4	0.685767622841648	0.26197218715951526	2.617711560441655	0.008852159591910123	1.7057515887297963	0.6253289842389079	-3.0769680131612294	1.817576638309826	0.09047528659172357	0.32767857142857143	0.3118303571428571	0.8045756983567149			weighted_position_regression	0.019526135669754256	0.22645910057090093	Higher in OPP	Stronger toward N-terminus	0.685767622841648
381	Q9QWN8	8	-0.5121867065756309	0.19801837319042487	-2.5865615312528867	0.009693886067823851	0.08297183341239324	0.7639506727274058	-1.6523467958477454	1.8922312908799797	0.3825395503054889	0.35042399497487436	0.3188860971524288	-0.17198743237259242			weighted_position_regression	0.021159500659793055	0.5966475075660237	Higher in DMSO	Stronger toward N-terminus	0.5121867065756309
384	G3V6F4	7	0.5527415538509991	0.21475856470843377	2.573781188198137	0.010059386914792513	0.6258402236238285	0.9015208553312462	-0.14146286755499018	1.6594534777756267	0.9320652956918642	0.497131931166348	0.4627151051625239	1.1856464618311051	0.7909368858842267	-0.3947095759468784	weighted_position_regression	0.021843240157835172	0.9631725428904803	Higher in OPP	Stronger toward N-terminus	0.5527415538509991
385	A0A8I6AD45	8	-0.5248992795511322	0.20447043265528292	-2.567115806108069	0.010254835792001109	0.019142903157002133	0.44630048490214186	-0.8960576011453225	0.6799902341485361	0.18758711919927562	0.6345687984496124	0.6603682170542635	-0.13490453619655796	-0.8508251414739002	-0.7159206052773422	weighted_position_regression	0.022209955238634525	0.380637940899501	Higher in DMSO	Stronger toward N-terminus	0.5248992795511322
387	A0A0H2UHG7	5	0.6020328463510366	0.2360102840162835	2.5508754792630115	0.01074527091852616	0.7378327955854632	0.8697232232956319	-0.26441012857046925	1.4496109879869767	0.8552682388052326	0.48644067796610174	0.6652542372881356	0.6869125763532237	0.44401219197339786	-0.2429003843798258	weighted_position_regression	0.0231521816698141	0.9273725650339487	Higher in OPP	Stronger toward N-terminus	0.6020328463510366
388	A0A8L2PZL8	3	0.9450493668365751	0.37122380669052685	2.545767135092232	0.010903789920475434	5.414260376032973	1.6838086387772764	-10.382687127917661	3.7169057973310182	0.005216225170606698	0.5192577030812325	0.5005252100840336	2.562738972934195	-1.340378513986856	-3.903117486921051	weighted_position_regression	0.023433337721124582	0.02422646801459555	Higher in OPP	Stronger toward N-terminus	0.9450493668365751
391	Q8CFN2	5	0.5785909261101546	0.23486776967566605	2.4634752009998784	0.013759741371365113	1.0102461530284779	0.773458792483118	-0.7409819141566203	1.171383460023107	0.5270145506303319	0.5916230366492147	0.6178010471204188	0.7933675774288567	0.07157812745099855	-0.7217894499778581	weighted_position_regression	0.02934475455729907	0.7299194628408162	Higher in OPP	Stronger toward N-terminus	0.5785909261101546
393	A0A8L2QC47	4	0.6445023992311177	0.2665491105122228	2.4179499154680677	0.015608224992052756	1.019878757094715	0.9150598032446521	-1.0154161547274745	1.8147531596925388	0.5757973111791186	0.3826530612244898	0.23809523809523808	0.9326526242450727	-0.2900359302655495	-1.222688554510622	weighted_position_regression	0.03311795962780737	0.7640738922948304	Higher in OPP	Stronger toward N-terminus	0.6445023992311177
